group,ligand_id,system,mode,affinity_kcal_mol,rmsd_lb,rmsd_ub,min_distance_to_key_residues_A,n_contacted_key_residues_4A,contacted_key_residues_4A,n_near_key_residues_6A,near_key_residues_6A,n_contacted_chains_4A,n_near_chains_6A,composite_score,pose_file
reference,FLX_R,20chol,7,-4.981,4.176,7.477,2.129,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.142,C:\TRKB_WP2\docking\reference\results\20chol\FLX_R_20chol_out.pdbqt
reference,FLX_R,20chol,8,-4.951,2.868,4.701,2.415,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.026,C:\TRKB_WP2\docking\reference\results\20chol\FLX_R_20chol_out.pdbqt
reference,FLX_R,20chol,9,-4.913,5.212,7.676,2.27,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.632,C:\TRKB_WP2\docking\reference\results\20chol\FLX_R_20chol_out.pdbqt
reference,FLX_R,20chol,10,-4.73,5.182,7.343,2.266,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.45,C:\TRKB_WP2\docking\reference\results\20chol\FLX_R_20chol_out.pdbqt
reference,FLX_S,20chol,1,-5.574,0.0,0.0,2.293,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,15.286,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,FLX_S,20chol,2,-5.517,6.185,10.203,2.158,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.27,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,FLX_S,20chol,3,-5.404,5.077,6.663,2.548,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.04,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,FLX_S,20chol,4,-5.391,5.543,8.148,2.199,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.131,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,FLX_S,20chol,5,-5.321,4.453,8.191,2.43,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,15.592,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,FLX_S,20chol,6,-5.307,12.293,13.77,2.604,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,15.526,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,FLX_S,20chol,7,-5.298,13.444,16.105,2.15,3,SER20_chainA;TYR13_chainB;VAL17_chainB,3,SER20_chainA;TYR13_chainB;VAL17_chainB,2,2,15.053,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,FLX_S,20chol,8,-5.27,11.732,12.777,1.919,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.294,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,FLX_S,20chol,9,-5.255,1.176,1.9,1.779,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,15.121,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,FLX_S,20chol,10,-5.203,6.64,8.228,2.388,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.287,C:\TRKB_WP2\docking\reference\results\20chol\FLX_S_20chol_out.pdbqt
reference,HNK_RR,20chol,1,-5.553,0.0,0.0,2.054,1,TYR13_chainA,1,TYR13_chainA,1,1,10.337,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_RR,20chol,2,-4.866,17.065,18.42,2.46,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,15.128,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_RR,20chol,3,-4.746,5.774,8.094,1.382,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.731,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_RR,20chol,4,-4.524,4.829,7.01,2.479,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.58,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_RR,20chol,5,-4.437,15.627,16.631,2.342,2,TYR13_chainB;VAL17_chainB,2,TYR13_chainB;VAL17_chainB,1,1,10.534,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_RR,20chol,6,-4.407,2.633,3.444,1.847,1,TYR13_chainA,1,TYR13_chainA,1,1,9.253,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_RR,20chol,7,-4.337,15.948,17.451,1.658,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,14.84,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_RR,20chol,8,-4.317,1.742,2.247,2.38,1,TYR13_chainA,1,TYR13_chainA,1,1,9.003,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_RR,20chol,9,-4.289,18.379,19.758,2.293,3,SER20_chainA;SER20_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.601,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_RR,20chol,10,-4.262,18.648,20.988,2.677,2,SER20_chainA;VAL17_chainB,3,SER20_chainA;SER20_chainB;VAL17_chainB,2,2,13.059,C:\TRKB_WP2\docking\reference\results\20chol\HNK_RR_20chol_out.pdbqt
reference,HNK_SS,20chol,1,-4.814,0.0,0.0,1.45,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.779,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,HNK_SS,20chol,2,-4.764,6.311,7.888,2.107,1,TYR13_chainA,1,TYR13_chainA,1,1,9.532,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,HNK_SS,20chol,3,-4.729,6.024,8.173,2.315,1,TYR13_chainA,1,TYR13_chainA,1,1,9.434,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,HNK_SS,20chol,4,-4.566,5.988,7.71,1.988,1,TYR13_chainA,1,TYR13_chainA,1,1,9.37,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,HNK_SS,20chol,5,-4.523,5.678,7.837,1.861,1,TYR13_chainA,1,TYR13_chainA,1,1,9.365,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,HNK_SS,20chol,6,-4.514,2.84,3.675,2.495,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.165,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,HNK_SS,20chol,7,-4.221,12.871,14.144,2.692,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.413,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,HNK_SS,20chol,8,-4.218,13.3,14.234,2.245,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.145,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,HNK_SS,20chol,9,-4.162,13.216,14.497,2.728,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.344,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,HNK_SS,20chol,10,-4.159,2.71,4.046,2.805,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.117,C:\TRKB_WP2\docking\reference\results\20chol\HNK_SS_20chol_out.pdbqt
reference,IMI,20chol,1,-5.151,0.0,0.0,2.866,1,TYR13_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.291,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,IMI,20chol,2,-5.097,2.315,5.778,2.485,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.752,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,IMI,20chol,3,-4.846,15.214,17.084,1.893,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.278,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,IMI,20chol,4,-4.736,15.481,16.898,1.722,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.819,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,IMI,20chol,5,-4.733,6.11,9.212,2.558,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.366,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,IMI,20chol,6,-4.686,3.724,6.772,2.873,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.224,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,IMI,20chol,7,-4.67,5.467,8.584,2.477,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.927,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,IMI,20chol,8,-4.376,15.522,17.646,2.598,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.597,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,IMI,20chol,9,-4.357,2.936,7.067,2.664,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,11.958,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,IMI,20chol,10,-4.247,3.537,6.365,2.457,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,14.51,C:\TRKB_WP2\docking\reference\results\20chol\IMI_20chol_out.pdbqt
reference,ISO,20chol,1,-4.334,0.0,0.0,2.594,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,11.956,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,ISO,20chol,2,-4.239,14.545,17.157,2.046,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.225,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,ISO,20chol,3,-4.068,6.469,7.878,2.137,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.027,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,ISO,20chol,4,-4.068,1.413,2.286,2.024,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.261,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,ISO,20chol,5,-4.023,5.162,7.216,1.725,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.106,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,ISO,20chol,6,-3.969,1.073,2.008,2.569,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,11.598,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,ISO,20chol,7,-3.893,14.757,15.668,2.6,1,TYR13_chainB,2,TYR13_chainB;VAL17_chainB,1,1,9.113,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,ISO,20chol,8,-3.85,3.383,6.178,2.183,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,12.195,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,ISO,20chol,9,-3.816,15.028,16.463,1.997,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,14.817,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,ISO,20chol,10,-3.815,14.54,15.346,1.739,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,14.893,C:\TRKB_WP2\docking\reference\results\20chol\ISO_20chol_out.pdbqt
reference,KET_R,20chol,1,-4.615,0.0,0.0,2.24,2,SER20_chainA;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.143,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_R,20chol,2,-4.509,17.067,18.494,2.077,1,TYR13_chainA,1,TYR13_chainA,1,1,9.286,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_R,20chol,3,-4.485,14.362,15.665,2.537,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.124,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_R,20chol,4,-4.421,14.432,15.776,2.494,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.473,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_R,20chol,5,-4.278,3.252,5.094,2.468,3,SER20_chainA;SER20_chainB;VAL17_chainB,3,SER20_chainA;SER20_chainB;VAL17_chainB,2,2,13.938,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_R,20chol,6,-4.142,13.619,15.038,1.483,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.097,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_R,20chol,7,-4.13,16.808,18.024,2.34,1,TYR13_chainA,1,TYR13_chainA,1,1,8.828,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_R,20chol,8,-4.037,14.08,15.155,2.669,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,11.636,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_R,20chol,9,-3.999,14.195,15.525,2.453,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.063,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_R,20chol,10,-3.91,4.37,5.494,2.582,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,14.135,C:\TRKB_WP2\docking\reference\results\20chol\KET_R_20chol_out.pdbqt
reference,KET_S,20chol,1,-4.835,0.0,0.0,1.974,1,TYR13_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.243,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,KET_S,20chol,2,-4.736,3.876,6.202,2.488,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.39,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,KET_S,20chol,3,-4.53,2.486,5.069,2.382,1,TYR13_chainA,1,TYR13_chainA,1,1,9.215,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,KET_S,20chol,4,-4.516,2.233,3.304,2.432,1,TYR13_chainA,2,TYR13_chainA;VAL17_chainA,1,1,9.786,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,KET_S,20chol,5,-4.483,17.64,19.561,2.813,2,SER20_chainA;VAL17_chainB,3,SER20_chainA;SER20_chainB;VAL17_chainB,2,2,13.239,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,KET_S,20chol,6,-4.418,3.687,6.234,2.436,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.087,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,KET_S,20chol,7,-4.362,15.303,16.692,2.645,3,SER20_chainA;TYR13_chainB;VAL17_chainB,3,SER20_chainA;TYR13_chainB;VAL17_chainB,2,2,13.969,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,KET_S,20chol,8,-4.358,15.535,17.409,1.829,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.409,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,KET_S,20chol,9,-4.309,11.772,13.572,2.745,2,SER20_chainB;VAL17_chainA,3,SER20_chainA;SER20_chainB;VAL17_chainA,2,2,13.085,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,KET_S,20chol,10,-4.262,17.138,18.426,1.82,3,SER20_chainA;SER20_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.716,C:\TRKB_WP2\docking\reference\results\20chol\KET_S_20chol_out.pdbqt
reference,MOC,20chol,1,-4.959,0.0,0.0,2.439,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.827,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,MOC,20chol,2,-4.893,14.281,16.984,2.125,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.855,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,MOC,20chol,3,-4.832,2.291,3.612,2.576,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.859,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,MOC,20chol,4,-4.815,14.091,16.029,2.155,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.168,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,MOC,20chol,5,-4.678,5.016,7.381,2.065,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.659,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,MOC,20chol,6,-4.588,5.979,8.646,2.284,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.903,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,MOC,20chol,7,-4.534,2.328,3.078,2.42,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.608,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,MOC,20chol,8,-4.532,14.239,16.701,2.067,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.512,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,MOC,20chol,9,-4.47,1.386,2.182,2.857,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,14.613,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,MOC,20chol,10,-4.436,2.034,2.396,2.751,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,14.611,C:\TRKB_WP2\docking\reference\results\20chol\MOC_20chol_out.pdbqt
reference,VEN,20chol,1,-4.681,0.0,0.0,2.638,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.49,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,VEN,20chol,2,-4.438,1.898,3.812,1.77,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.507,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,VEN,20chol,3,-4.409,12.026,12.999,1.926,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.431,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,VEN,20chol,4,-4.336,3.039,6.529,2.512,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,11.982,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,VEN,20chol,5,-4.328,2.24,4.361,2.0,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.128,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,VEN,20chol,6,-4.26,12.074,13.859,1.958,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.273,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,VEN,20chol,7,-4.249,12.048,13.268,2.346,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.145,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,VEN,20chol,8,-4.205,2.588,6.425,2.416,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.08,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,VEN,20chol,9,-4.191,2.696,6.464,2.201,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,11.931,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,VEN,20chol,10,-4.105,2.587,5.24,2.427,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,12.377,C:\TRKB_WP2\docking\reference\results\20chol\VEN_20chol_out.pdbqt
reference,CPZ,40chol,1,-5.214,0.0,0.0,2.759,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.986,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
reference,CPZ,40chol,2,-5.188,0.959,1.169,3.209,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.825,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
reference,CPZ,40chol,3,-5.061,3.034,5.561,2.179,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.807,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
reference,CPZ,40chol,4,-5.046,1.812,2.552,2.626,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.258,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
reference,CPZ,40chol,5,-4.985,3.889,6.481,3.271,1,TYR13_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,11.604,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
reference,CPZ,40chol,6,-4.937,1.68,2.351,2.478,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,13.194,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
reference,CPZ,40chol,7,-4.845,3.155,6.179,3.074,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.323,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
reference,CPZ,40chol,8,-4.839,3.19,6.82,3.047,2,TYR13_chainA;VAL17_chainA,3,TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.325,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
reference,CPZ,40chol,9,-4.818,3.216,6.702,2.447,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.484,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
reference,CPZ,40chol,10,-4.637,3.382,5.153,2.664,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;TYR13_chainB;VAL17_chainA,1,2,12.838,C:\TRKB_WP2\docking\reference\results\40chol\CPZ_40chol_out.pdbqt
